mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_model__optimizer;param_model__neurons;param_model__loss;param_model__kernel_initializer;param_model__dropout_rate;param_model__activation;param_epochs;param_batch_size;params;split0_test_score;split1_test_score;split2_test_score;mean_test_score;std_test_score;rank_test_score
49.95374321937561;0.3901451162292288;0.9964993794759115;0.12099135910437059;adam;16;mae;random_uniform;0.3;tanh;50;32;{'model__optimizer': 'adam', 'model__neurons': 16, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.3, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-54206.16612278491;-54349.66002698123;-54187.30769118429;-54247.71128031681;72.49859916092107;78
48.76518797874451;2.166485822866537;1.3651947975158691;0.1864564031758115;adam;16;mse;random_uniform;0.0;relu;50;32;{'model__optimizer': 'adam', 'model__neurons': 16, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-1718.115032174197;-1801.37670597132;-1864.1062545875395;-1794.5326642443522;59.796822300218516;4
53.390532890955605;0.42867338856447157;1.0753209590911865;0.05982971125501896;adam;16;mse;random_uniform;0.3;tanh;50;32;{'model__optimizer': 'adam', 'model__neurons': 16, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.3, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-54205.851692548094;-54348.76202417922;-54186.74934920431;-54247.12102197721;72.29289903707888;75
106.38146471977234;2.2991920773440433;0.987358808517456;0.06182934457598864;sgd;32;mse;random_uniform;0.3;tanh;100;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.3, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-8929.85693797056;-9001.4487789865;-8811.125451721047;-8914.143722892702;78.48957922939154;27
107.51645374298096;1.13329467628342;0.7789231936136881;0.06474620341523954;adam;32;mae;random_uniform;0.2;relu;100;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-7105.734347791616;-9335.72834581178;-1743.6562770147395;-6061.706323539379;3186.156039390838;14
99.28878045082092;8.088841181341174;0.9004772504170736;0.1375639828131758;adam;32;mae;normal;0.3;relu;100;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-10098.16401425186;-13256.11285901541;-3343.356920002896;-8899.211264423388;4134.714689781945;25
44.52745350201925;2.090435739691098;0.780327320098877;0.05791426682081833;adam;32;mae;random_uniform;0.3;relu;50;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-9572.355198535977;-4139.805949502491;-1870.4032537167814;-5194.188133918416;3231.4916352654977;13
69.66542959213257;0.4317826001527712;0.7003498872121176;0.10969509415807581;adam;32;mae;normal;0.2;tanh;100;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.2, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-53861.01203953296;-54005.2573092134;-53843.11873396993;-53903.129360905434;72.58388694096979;55
38.81247727076212;0.5929600444411534;0.8013840516408285;0.06143785158414171;adam;16;mae;random_uniform;0.0;tanh;50;32;{'model__optimizer': 'adam', 'model__neurons': 16, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-54204.22773014575;-54348.22347284865;-54186.14135512472;-54246.19751937304;72.5201150362486;73
68.85780104001363;2.308077166047134;0.8547476927439371;0.06863290741975885;adam;4;mae;random_uniform;0.2;tanh;100;32;{'model__optimizer': 'adam', 'model__neurons': 4, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-54257.74324070483;-54400.64952112746;-54238.9682517922;-54299.12033787483;72.19998310769397;80
